player.name,team.name,label,pass.recipient.name,date,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,penalty_area_entry
S. Sebulonsen,Brøndby,"København - Brøndby, 3 - 1",M. Kvistgaarden,"September 1, 2024 at 2:00:00 PM GMT+2",93.0,82.0,96.0,51.0,,,True
D. Wass,Brøndby,"København - Brøndby, 3 - 1",G. Gocholeishvili,"September 1, 2024 at 2:00:00 PM GMT+2",75.0,81.0,96.0,48.0,,,True
C. Bischoff,Brøndby,"København - Brøndby, 3 - 1",,"September 1, 2024 at 2:00:00 PM GMT+2",84.0,9.0,,,90.0,25.0,True
J. Rasmussen,Brøndby,"København - Brøndby, 3 - 1",V. Froholdt,"September 1, 2024 at 2:00:00 PM GMT+2",71.0,10.0,93.0,68.0,,,True
C. Bischoff,Brøndby,"København - Brøndby, 3 - 1",,"September 1, 2024 at 2:00:00 PM GMT+2",86.0,12.0,,,95.0,24.0,True
S. Klaiber,Brøndby,"København - Brøndby, 3 - 1",N. Trott,"September 1, 2024 at 2:00:00 PM GMT+2",70.0,58.0,96.0,40.0,,,True
Y. Suzuki,Brøndby,"København - Brøndby, 3 - 1",,"September 1, 2024 at 2:00:00 PM GMT+2",66.0,86.0,100.0,68.0,,,True
J. Rasmussen,Brøndby,"København - Brøndby, 3 - 1",C. Bischoff,"September 1, 2024 at 2:00:00 PM GMT+2",80.0,34.0,92.0,24.0,,,True
S. Sebulonsen,Brøndby,"København - Brøndby, 3 - 1",C. Bischoff,"September 1, 2024 at 2:00:00 PM GMT+2",74.0,73.0,92.0,29.0,,,True
S. Klaiber,Brøndby,"København - Brøndby, 3 - 1",V. Froholdt,"September 1, 2024 at 2:00:00 PM GMT+2",77.0,71.0,89.0,73.0,,,True
S. Klaiber,Brøndby,"København - Brøndby, 3 - 1",Y. Suzuki,"September 1, 2024 at 2:00:00 PM GMT+2",75.0,72.0,89.0,69.0,,,True
C. Bischoff,Brøndby,"København - Brøndby, 3 - 1",,"September 1, 2024 at 2:00:00 PM GMT+2",78.0,26.0,,,86.0,38.0,True
C. Bischoff,Brøndby,"København - Brøndby, 3 - 1",N. Trott,"September 1, 2024 at 2:00:00 PM GMT+2",79.0,18.0,95.0,55.0,,,True
M. Divković,Brøndby,"København - Brøndby, 3 - 1",M. Kvistgaarden,"September 1, 2024 at 2:00:00 PM GMT+2",78.0,79.0,91.0,58.0,,,True
F. Bundgaard,Brøndby,"København - Brøndby, 3 - 1",V. Claesson,"September 1, 2024 at 2:00:00 PM GMT+2",100.0,0.0,96.0,35.0,,,True
J. Rasmussen,Brøndby,"København - Brøndby, 3 - 1",M. Garananga,"September 1, 2024 at 2:00:00 PM GMT+2",71.0,47.0,96.0,57.0,,,True
M. Elyounoussi,København,"København - Brøndby, 3 - 1",M. Kvistgaarden,"September 1, 2024 at 2:00:00 PM GMT+2",65.0,29.0,86.0,47.0,,,True
M. Divković,Brøndby,"København - Brøndby, 3 - 1",N. Vallys,"September 1, 2024 at 2:00:00 PM GMT+2",100.0,88.0,86.0,50.0,,,True
C. Bischoff,Brøndby,"København - Brøndby, 3 - 1",N. Trott,"September 1, 2024 at 2:00:00 PM GMT+2",79.0,5.0,96.0,56.0,,,True
S. Klaiber,Brøndby,"København - Brøndby, 3 - 1",M. Divković,"September 1, 2024 at 2:00:00 PM GMT+2",74.0,72.0,88.0,76.0,,,True
E. Yeboah,Brøndby,"København - Brøndby, 3 - 1",N. Trott,"September 1, 2024 at 2:00:00 PM GMT+2",84.0,14.0,98.0,62.0,,,True
M. Elyounoussi,København,"København - Brøndby, 3 - 1",K. Diks,"September 1, 2024 at 2:00:00 PM GMT+2",64.0,66.0,92.0,41.0,,,True
F. Bundgaard,Brøndby,"København - Brøndby, 3 - 1",V. Claesson,"September 1, 2024 at 2:00:00 PM GMT+2",100.0,100.0,98.0,64.0,,,True
S. Klaiber,Brøndby,"København - Brøndby, 3 - 1",M. Kvistgaarden,"September 1, 2024 at 2:00:00 PM GMT+2",45.0,79.0,84.0,46.0,,,True
D. Wass,Brøndby,"København - Brøndby, 3 - 1",M. Elyounoussi,"September 1, 2024 at 2:00:00 PM GMT+2",69.0,34.0,94.0,42.0,,,True
S. Klaiber,Brøndby,"København - Brøndby, 3 - 1",N. Trott,"September 1, 2024 at 2:00:00 PM GMT+2",84.0,86.0,97.0,49.0,,,True
D. Wass,Brøndby,"København - Brøndby, 3 - 1",M. Kvistgaarden,"September 1, 2024 at 2:00:00 PM GMT+2",100.0,0.0,91.0,41.0,,,True
D. Wass,Brøndby,"København - Brøndby, 3 - 1",C. Bischoff,"September 1, 2024 at 2:00:00 PM GMT+2",78.0,32.0,90.0,26.0,,,True
F. Bundgaard,Brøndby,"København - Brøndby, 3 - 1",N. Trott,"September 1, 2024 at 2:00:00 PM GMT+2",100.0,100.0,92.0,67.0,,,True
S. Klaiber,Brøndby,"København - Brøndby, 3 - 1",E. Yeboah,"September 1, 2024 at 2:00:00 PM GMT+2",52.0,74.0,87.0,33.0,,,True
W. Dammers,Randers,"Randers - AaB, 1 - 0",V. Müller,"September 1, 2024 at 6:00:00 PM GMT+2",31.0,21.0,94.0,50.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",K. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",71.0,34.0,88.0,73.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",J. Iredale,"September 1, 2024 at 6:00:00 PM GMT+2",78.0,26.0,92.0,46.0,,,True
M. Jørgensen,AaB,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",76.0,92.0,,,90.0,74.0,True
N. Campbell,Randers,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",98.0,93.0,,,97.0,72.0,True
S. Nordli,Randers,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,0.0,94.0,46.0,,,True
S. Nordli,Randers,"Randers - AaB, 1 - 0",O. Olsen,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,92.0,58.0,,,True
M. Jørgensen,AaB,"Randers - AaB, 1 - 0",N. Dyhr,"September 1, 2024 at 6:00:00 PM GMT+2",90.0,94.0,97.0,77.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",A. Jasson,"September 1, 2024 at 6:00:00 PM GMT+2",76.0,65.0,93.0,78.0,,,True
K. Jørgensen,AaB,"Randers - AaB, 1 - 0",M. Widell,"September 1, 2024 at 6:00:00 PM GMT+2",93.0,84.0,89.0,64.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",90.0,10.0,95.0,54.0,,,True
K. Jørgensen,AaB,"Randers - AaB, 1 - 0",M. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",86.0,85.0,93.0,61.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",J. Iredale,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,93.0,50.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",A. Rømer,"September 1, 2024 at 6:00:00 PM GMT+2",79.0,94.0,91.0,61.0,67.0,91.0,True
K. Davidsen,AaB,"Randers - AaB, 1 - 0",K. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",64.0,67.0,94.0,25.0,,,True
D. Høegh,Randers,"Randers - AaB, 1 - 0",V. Müller,"September 1, 2024 at 6:00:00 PM GMT+2",27.0,70.0,88.0,43.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",77.0,20.0,,,87.0,23.0,True
O. Ross,AaB,"Randers - AaB, 1 - 0",A. Jasson,"September 1, 2024 at 6:00:00 PM GMT+2",77.0,24.0,85.0,36.0,,,True
A. Jasson,AaB,"Randers - AaB, 1 - 0",O. Olsen,"September 1, 2024 at 6:00:00 PM GMT+2",81.0,32.0,91.0,39.0,,,True
A. Jasson,AaB,"Randers - AaB, 1 - 0",J. Björkengren,"September 1, 2024 at 6:00:00 PM GMT+2",71.0,69.0,100.0,74.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",M. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",77.0,37.0,92.0,56.0,,,True
O. Olsen,Randers,"Randers - AaB, 1 - 0",M. Touré,"September 1, 2024 at 6:00:00 PM GMT+2",92.0,84.0,94.0,53.0,,,True
S. Nordli,Randers,"Randers - AaB, 1 - 0",W. Dammers,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,92.0,58.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",K. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",73.0,52.0,88.0,74.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",K. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,91.0,42.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",O. Ross,"September 1, 2024 at 6:00:00 PM GMT+2",75.0,95.0,96.0,30.0,,,True
S. Nordli,Randers,"Randers - AaB, 1 - 0",N. Campbell,"September 1, 2024 at 6:00:00 PM GMT+2",92.0,88.0,99.0,73.0,,,True
N. Campbell,Randers,"Randers - AaB, 1 - 0",V. Müller,"September 1, 2024 at 6:00:00 PM GMT+2",88.0,82.0,89.0,47.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",J. Iredale,"September 1, 2024 at 6:00:00 PM GMT+2",48.0,19.0,88.0,29.0,,,True
M. Greve,Randers,"Randers - AaB, 1 - 0",N. Dyhr,"September 1, 2024 at 6:00:00 PM GMT+2",64.0,30.0,96.0,26.0,,,True
N. Arnórsson,AaB,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",91.0,12.0,100.0,73.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",M. Touré,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,97.0,56.0,,,True
K. Davidsen,AaB,"Randers - AaB, 1 - 0",P. Izzo,"September 1, 2024 at 6:00:00 PM GMT+2",65.0,58.0,94.0,47.0,,,True
S. Nordli,Randers,"Randers - AaB, 1 - 0",M. Greve,"September 1, 2024 at 6:00:00 PM GMT+2",79.0,72.0,93.0,68.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",65.0,23.0,100.0,28.0,,,True
M. Jørgensen,AaB,"Randers - AaB, 1 - 0",P. Izzo,"September 1, 2024 at 6:00:00 PM GMT+2",82.0,41.0,92.0,58.0,,,True
N. Arnórsson,AaB,"Randers - AaB, 1 - 0",M. Widell,"September 1, 2024 at 6:00:00 PM GMT+2",66.0,0.0,88.0,20.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",W. Dammers,"September 1, 2024 at 6:00:00 PM GMT+2",81.0,3.0,89.0,52.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",O. Ross,"September 1, 2024 at 6:00:00 PM GMT+2",65.0,18.0,97.0,23.0,,,True
K. Jørgensen,AaB,"Randers - AaB, 1 - 0",J. Iredale,"September 1, 2024 at 6:00:00 PM GMT+2",74.0,100.0,89.0,79.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",S. Otoa,"September 1, 2024 at 6:00:00 PM GMT+2",73.0,86.0,93.0,39.0,,,True
S. Nordli,Randers,"Randers - AaB, 1 - 0",M. Touré,"September 1, 2024 at 6:00:00 PM GMT+2",91.0,82.0,94.0,57.0,,,True
N. Dyhr,Randers,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",83.0,0.0,90.0,37.0,,,True
M. Greve,Randers,"Randers - AaB, 1 - 0",S. Otoa,"September 1, 2024 at 6:00:00 PM GMT+2",82.0,31.0,99.0,33.0,,,True
K. Jørgensen,AaB,"Randers - AaB, 1 - 0",J. Iredale,"September 1, 2024 at 6:00:00 PM GMT+2",81.0,76.0,87.0,37.0,,,True
S. Nordli,Randers,"Randers - AaB, 1 - 0",M. Greve,"September 1, 2024 at 6:00:00 PM GMT+2",85.0,85.0,97.0,70.0,,,True
S. Nordli,Randers,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,94.0,42.0,,,True
N. Campbell,Randers,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",78.0,35.0,,,96.0,31.0,True
N. Dyhr,Randers,"Randers - AaB, 1 - 0",S. Nordli,"September 1, 2024 at 6:00:00 PM GMT+2",88.0,14.0,87.0,20.0,,,True
N. Dyhr,Randers,"Randers - AaB, 1 - 0",S. Nordli,"September 1, 2024 at 6:00:00 PM GMT+2",91.0,0.0,93.0,19.0,,,True
A. Jasson,AaB,"Randers - AaB, 1 - 0",K. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",71.0,63.0,92.0,74.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",D. Høegh,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,94.0,56.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",M. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",76.0,26.0,89.0,28.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",P. Izzo,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,0.0,99.0,49.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",K. John,"September 1, 2024 at 6:00:00 PM GMT+2",65.0,37.0,88.0,63.0,,,True
K. Jørgensen,AaB,"Randers - AaB, 1 - 0",O. Diakhité,"September 1, 2024 at 6:00:00 PM GMT+2",91.0,100.0,87.0,61.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",K. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,92.0,58.0,,,True
T. Bany,Randers,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",90.0,10.0,,,99.0,25.0,True
N. Dyhr,Randers,"Randers - AaB, 1 - 0",S. Nordli,"September 1, 2024 at 6:00:00 PM GMT+2",88.0,14.0,87.0,20.0,,,True
J. Björkengren,Randers,"Randers - AaB, 1 - 0",T. Bany,"September 1, 2024 at 6:00:00 PM GMT+2",71.0,46.0,88.0,31.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",A. Jasson,"September 1, 2024 at 6:00:00 PM GMT+2",77.0,48.0,84.0,56.0,,,True
V. Müller,AaB,"Randers - AaB, 1 - 0",P. Izzo,"September 1, 2024 at 6:00:00 PM GMT+2",31.0,44.0,91.0,31.0,,,True
A. Rømer,Randers,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",75.0,45.0,,,85.0,59.0,True
O. Ross,AaB,"Randers - AaB, 1 - 0",J. Björkengren,"September 1, 2024 at 6:00:00 PM GMT+2",91.0,82.0,94.0,79.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",D. Høegh,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,96.0,59.0,,,True
K. John,AaB,"Randers - AaB, 1 - 0",K. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",68.0,81.0,94.0,27.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",N. Helenius,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,0.0,96.0,45.0,,,True
K. Jørgensen,AaB,"Randers - AaB, 1 - 0",,"September 1, 2024 at 6:00:00 PM GMT+2",80.0,95.0,100.0,74.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",P. Izzo,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,0.0,94.0,48.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",O. Diakhité,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,88.0,39.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",O. Ross,"September 1, 2024 at 6:00:00 PM GMT+2",93.0,5.0,91.0,69.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",N. Helenius,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,0.0,92.0,39.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",W. Dammers,"September 1, 2024 at 6:00:00 PM GMT+2",83.0,77.0,92.0,57.0,,,True
T. Bany,Randers,"Randers - AaB, 1 - 0",O. Olsen,"September 1, 2024 at 6:00:00 PM GMT+2",75.0,73.0,90.0,70.0,,,True
K. Jørgensen,AaB,"Randers - AaB, 1 - 0",N. Helenius,"September 1, 2024 at 6:00:00 PM GMT+2",79.0,93.0,86.0,47.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",W. Dammers,"September 1, 2024 at 6:00:00 PM GMT+2",81.0,63.0,92.0,53.0,,,True
O. Ross,AaB,"Randers - AaB, 1 - 0",N. Helenius,"September 1, 2024 at 6:00:00 PM GMT+2",100.0,100.0,89.0,30.0,,,True
M. Jiménez,AaB,"Randers - AaB, 1 - 0",O. Diakhité,"September 1, 2024 at 6:00:00 PM GMT+2",71.0,7.0,87.0,46.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",K. Jørgensen,"September 1, 2024 at 6:00:00 PM GMT+2",76.0,83.0,96.0,24.0,,,True
M. Widell,AaB,"Randers - AaB, 1 - 0",N. Helenius,"September 1, 2024 at 6:00:00 PM GMT+2",77.0,86.0,89.0,48.0,,,True
E. Chilufya,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",D. Osorio,"September 1, 2024 at 4:00:00 PM GMT+2",82.0,46.0,92.0,62.0,,,True
A. Poulsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",O. Diao,"September 1, 2024 at 4:00:00 PM GMT+2",83.0,6.0,90.0,40.0,,,True
T. Adamsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",O. Diao,"September 1, 2024 at 4:00:00 PM GMT+2",100.0,100.0,95.0,53.0,,,True
A. Poulsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",E. Ólafsson,"September 1, 2024 at 4:00:00 PM GMT+2",71.0,47.0,96.0,45.0,,,True
J. Andersson,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",E. Chilufya,"September 1, 2024 at 4:00:00 PM GMT+2",81.0,10.0,95.0,28.0,,,True
E. Chilufya,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",M. Larsen,"September 1, 2024 at 4:00:00 PM GMT+2",91.0,12.0,87.0,20.0,,,True
E. Martínez,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Pedro Ganchas,"September 1, 2024 at 4:00:00 PM GMT+2",64.0,50.0,84.0,53.0,,,True
A. Şimşir,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",,"September 1, 2024 at 4:00:00 PM GMT+2",67.0,29.0,,,89.0,27.0,True
E. Chilufya,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",O. Sørensen,"September 1, 2024 at 4:00:00 PM GMT+2",80.0,34.0,85.0,59.0,,,True
J. Andersen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",A. Poulsen,"September 1, 2024 at 4:00:00 PM GMT+2",74.0,41.0,89.0,23.0,,,True
J. Andersen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",A. Poulsen,"September 1, 2024 at 4:00:00 PM GMT+2",82.0,31.0,93.0,24.0,,,True
J. Andersen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",J. Nielsen,"September 1, 2024 at 4:00:00 PM GMT+2",73.0,35.0,89.0,23.0,,,True
O. Sørensen,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",J. Nielsen,"September 1, 2024 at 4:00:00 PM GMT+2",100.0,100.0,97.0,29.0,,,True
A. Şimşir,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",O. Sørensen,"September 1, 2024 at 4:00:00 PM GMT+2",85.0,16.0,96.0,31.0,,,True
M. Bech,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",O. Diao,"September 1, 2024 at 4:00:00 PM GMT+2",93.0,0.0,91.0,43.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",E. Chilufya,"September 1, 2024 at 4:00:00 PM GMT+2",81.0,86.0,96.0,45.0,,,True
A. Gabriel,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",N. Larsen,"September 1, 2024 at 4:00:00 PM GMT+2",56.0,96.0,91.0,68.0,,,True
M. Larsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",J. Andersen,"September 1, 2024 at 4:00:00 PM GMT+2",86.0,84.0,96.0,65.0,,,True
T. Adamsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",R. Østrøm,"September 1, 2024 at 4:00:00 PM GMT+2",100.0,100.0,96.0,58.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",M. Bech,"September 1, 2024 at 4:00:00 PM GMT+2",100.0,0.0,93.0,58.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Franculino Djú,"September 1, 2024 at 4:00:00 PM GMT+2",69.0,94.0,91.0,70.0,,,True
A. Şimşir,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",,"September 1, 2024 at 4:00:00 PM GMT+2",62.0,20.0,,,90.0,34.0,True
J. Andersson,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Franculino Djú,"September 1, 2024 at 4:00:00 PM GMT+2",86.0,16.0,91.0,63.0,,,True
A. Gabriel,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Pedro Ganchas,"September 1, 2024 at 4:00:00 PM GMT+2",60.0,100.0,87.0,81.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Pedro Ganchas,"September 1, 2024 at 4:00:00 PM GMT+2",94.0,87.0,96.0,67.0,,,True
J. Andersson,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Pedro Ganchas,"September 1, 2024 at 4:00:00 PM GMT+2",100.0,100.0,87.0,51.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",M. Brink,"September 1, 2024 at 4:00:00 PM GMT+2",73.0,63.0,86.0,70.0,,,True
J. Andersson,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Franculino Djú,"September 1, 2024 at 4:00:00 PM GMT+2",77.0,87.0,92.0,67.0,,,True
M. Freundlich,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",E. Ólafsson,"September 1, 2024 at 4:00:00 PM GMT+2",54.0,44.0,90.0,40.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",E. Chilufya,"September 1, 2024 at 4:00:00 PM GMT+2",84.0,87.0,87.0,80.0,,,True
M. Bech,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",O. Diao,"September 1, 2024 at 4:00:00 PM GMT+2",85.0,100.0,92.0,56.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",R. Østrøm,"September 1, 2024 at 4:00:00 PM GMT+2",84.0,89.0,90.0,61.0,,,True
M. Bech,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",O. Diao,"September 1, 2024 at 4:00:00 PM GMT+2",86.0,0.0,95.0,33.0,,,True
A. Şimşir,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",A. Gabriel,"September 1, 2024 at 4:00:00 PM GMT+2",85.0,14.0,91.0,50.0,,,True
Franculino Djú,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Pedro Ganchas,"September 1, 2024 at 4:00:00 PM GMT+2",90.0,82.0,91.0,56.0,,,True
M. Bech,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Pedro Ganchas,"September 1, 2024 at 4:00:00 PM GMT+2",86.0,0.0,93.0,45.0,,,True
A. Şimşir,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",Franculino Djú,"September 1, 2024 at 4:00:00 PM GMT+2",76.0,24.0,86.0,46.0,,,True
J. Andersen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",A. Poulsen,"September 1, 2024 at 4:00:00 PM GMT+2",83.0,59.0,95.0,27.0,,,True
A. Poulsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",J. Nielsen,"September 1, 2024 at 4:00:00 PM GMT+2",76.0,15.0,90.0,49.0,,,True
O. Sonne,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",R. Østrøm,"September 1, 2024 at 4:00:00 PM GMT+2",65.0,77.0,84.0,20.0,,,True
A. Poulsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",M. Bech,"September 1, 2024 at 4:00:00 PM GMT+2",76.0,14.0,87.0,57.0,,,True
A. Poulsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",M. Larsen,"September 1, 2024 at 4:00:00 PM GMT+2",81.0,30.0,86.0,35.0,,,True
J. Nielsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",,"September 1, 2024 at 4:00:00 PM GMT+2",82.0,22.0,,,92.0,20.0,True
M. Freundlich,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",T. Adamsen,"September 1, 2024 at 4:00:00 PM GMT+2",93.0,14.0,89.0,19.0,,,True
M. Larsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",M. Freundlich,"September 1, 2024 at 4:00:00 PM GMT+2",77.0,28.0,88.0,23.0,,,True
M. Brink,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",O. Sonne,"September 1, 2024 at 4:00:00 PM GMT+2",77.0,21.0,98.0,70.0,,,True
J. Andersen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",T. Adamsen,"September 1, 2024 at 4:00:00 PM GMT+2",72.0,76.0,91.0,75.0,,,True
T. Adamsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",J. Nielsen,"September 1, 2024 at 4:00:00 PM GMT+2",100.0,100.0,95.0,41.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",V. Byskov,"September 1, 2024 at 4:00:00 PM GMT+2",65.0,69.0,87.0,33.0,,,True
M. Freundlich,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",,"September 1, 2024 at 4:00:00 PM GMT+2",89.0,14.0,,,92.0,24.0,True
J. Andersen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",M. Freundlich,"September 1, 2024 at 4:00:00 PM GMT+2",78.0,91.0,95.0,74.0,,,True
J. Andersson,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",A. Poulsen,"September 1, 2024 at 4:00:00 PM GMT+2",72.0,15.0,96.0,70.0,,,True
T. Adamsen,Silkeborg,"Silkeborg - Midtjylland, 1 - 3",O. Diao,"September 1, 2024 at 4:00:00 PM GMT+2",78.0,84.0,89.0,63.0,,,True
Lee Han-Beom,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",M. Brink,"September 1, 2024 at 4:00:00 PM GMT+2",78.0,71.0,85.0,75.0,,,True
D. Osorio,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",T. Adamsen,"September 1, 2024 at 4:00:00 PM GMT+2",100.0,100.0,97.0,58.0,,,True
M. Bech,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",A. Buksa,"September 1, 2024 at 4:00:00 PM GMT+2",80.0,100.0,90.0,55.0,,,True
M. Bech,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",O. Diao,"September 1, 2024 at 4:00:00 PM GMT+2",81.0,100.0,94.0,63.0,,,True
V. Byskov,Midtjylland,"Silkeborg - Midtjylland, 1 - 3",D. Osorio,"September 1, 2024 at 4:00:00 PM GMT+2",84.0,15.0,90.0,42.0,,,True
