player.name,team.name,label,date,location.x,location.y,pass.endLocation.x,pass.endLocation.y,carry.endLocation.x,carry.endLocation.y,penalty_area_entry
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - København U19, 0 - 4","September 2, 2023 at 1:00:00 PM GMT+2",75.0,91.0,87.0,49.0,,,True
V. Froholdt,København U19,"Midtjylland U19 - København U19, 0 - 4","September 2, 2023 at 1:00:00 PM GMT+2",75.0,4.0,,,88.0,29.0,True
A. Gudmundsson,København U19,"Midtjylland U19 - København U19, 0 - 4","September 2, 2023 at 1:00:00 PM GMT+2",77.0,30.0,,,91.0,41.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - København U19, 0 - 4","September 2, 2023 at 1:00:00 PM GMT+2",81.0,23.0,,,86.0,28.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - København U19, 0 - 4","September 2, 2023 at 1:00:00 PM GMT+2",88.0,17.0,,,99.0,32.0,True
B. Appiah,Vejle U19,"Vejle U19 - SønderjyskE U19, 1 - 4","September 2, 2023 at 12:30:00 PM GMT+2",92.0,84.0,91.0,65.0,,,True
S. Escobar Jensen,SønderjyskE U19,"Vejle U19 - SønderjyskE U19, 1 - 4","September 2, 2023 at 12:30:00 PM GMT+2",62.0,7.0,96.0,24.0,,,True
B. Opanovic,SønderjyskE U19,"Vejle U19 - SønderjyskE U19, 1 - 4","September 2, 2023 at 12:30:00 PM GMT+2",81.0,35.0,94.0,37.0,,,True
T. Olesen,SønderjyskE U19,"Vejle U19 - SønderjyskE U19, 1 - 4","September 2, 2023 at 12:30:00 PM GMT+2",77.0,56.0,,,95.0,66.0,True
F. Flaskager,Vejle U19,"Vejle U19 - SønderjyskE U19, 1 - 4","September 2, 2023 at 12:30:00 PM GMT+2",72.0,16.0,,,90.0,25.0,True
M. Yassin,SønderjyskE U19,"Vejle U19 - SønderjyskE U19, 1 - 4","September 2, 2023 at 12:30:00 PM GMT+2",79.0,91.0,,,87.0,80.0,True
F. Flaskager,Vejle U19,"Vejle U19 - SønderjyskE U19, 1 - 4","September 2, 2023 at 12:30:00 PM GMT+2",73.0,12.0,,,91.0,24.0,True
S. Tchamche,AGF U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",75.0,62.0,,,92.0,69.0,True
O. Obel-Hall,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",81.0,28.0,,,90.0,29.0,True
C. Nørgaard,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",81.0,25.0,92.0,24.0,,,True
C. Nørgaard,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",86.0,14.0,94.0,49.0,,,True
N. Hillerup,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",78.0,74.0,95.0,74.0,,,True
E. Andersen,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",81.0,67.0,,,88.0,71.0,True
N. Hillerup,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",74.0,38.0,90.0,45.0,,,True
C. Nørgaard,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",73.0,82.0,,,87.0,76.0,True
E. Andersen,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",70.0,11.0,98.0,33.0,,,True
E. Andersen,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",69.0,31.0,,,85.0,43.0,True
C. Nørgaard,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",82.0,85.0,91.0,72.0,,,True
M. Kannegaard,AGF U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",85.0,10.0,95.0,74.0,,,True
C. Nørgaard,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",70.0,24.0,91.0,25.0,,,True
M. Melstrup,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",75.0,77.0,92.0,53.0,,,True
N. Lund,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",91.0,86.0,,,95.0,66.0,True
L. Falk Hansen,AGF U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",79.0,40.0,,,96.0,40.0,True
P. Mang,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",71.0,52.0,85.0,67.0,,,True
C. Nørgaard,Esbjerg U19,"Esbjerg U19 - AGF U19, 2 - 3","September 15, 2023 at 12:00:00 PM GMT+2",74.0,66.0,86.0,49.0,,,True
V. Froholdt,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",83.0,45.0,,,89.0,39.0,True
T. Jørgensen,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",75.0,27.0,,,86.0,26.0,True
H. Németh,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",76.0,77.0,93.0,74.0,,,True
A. Halsgaard,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",54.0,61.0,96.0,81.0,,,True
A. Chiakha,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",59.0,86.0,96.0,76.0,,,True
N. Jönsson,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",82.0,4.0,,,84.0,19.0,True
A. Chiakha,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",89.0,96.0,95.0,46.0,,,True
T. Olesen,SønderjyskE U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",79.0,47.0,86.0,38.0,,,True
A. Chiakha,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",79.0,70.0,89.0,76.0,,,True
N. Jönsson,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",80.0,7.0,98.0,27.0,,,True
V. Froholdt,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",83.0,35.0,91.0,32.0,,,True
T. Jørgensen,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",74.0,43.0,95.0,65.0,,,True
V. Froholdt,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",82.0,24.0,,,87.0,36.0,True
T. Jørgensen,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",79.0,68.0,86.0,78.0,,,True
H. Bidstrup,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",78.0,93.0,86.0,78.0,,,True
B. Opanovic,SønderjyskE U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",81.0,25.0,,,88.0,35.0,True
N. Blicher,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",73.0,29.0,91.0,39.0,,,True
A. Gudmundsson,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",87.0,15.0,,,97.0,30.0,True
A. Halsgaard,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",77.0,69.0,86.0,69.0,,,True
A. Chiakha,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",71.0,33.0,,,88.0,36.0,True
O. Hyseni,SønderjyskE U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",61.0,45.0,87.0,40.0,,,True
H. Németh,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",72.0,19.0,,,85.0,24.0,True
A. Gudmundsson,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",81.0,11.0,,,95.0,31.0,True
T. Jørgensen,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",72.0,39.0,,,86.0,46.0,True
M. Yassin,SønderjyskE U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",75.0,93.0,94.0,79.0,,,True
N. Blicher,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",54.0,21.0,94.0,27.0,,,True
A. Chiakha,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",81.0,59.0,,,90.0,68.0,True
T. Szűcs,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",81.0,11.0,,,93.0,26.0,True
A. Gudmundsson,København U19,"København U19 - SønderjyskE U19, 5 - 0","September 16, 2023 at 1:00:00 PM GMT+2",80.0,41.0,,,84.0,47.0,True
W. Steindorsson,Lyngby U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",70.0,66.0,94.0,71.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",96.0,18.0,,,97.0,27.0,True
J. Voldby,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",97.0,87.0,90.0,63.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",81.0,9.0,,,90.0,24.0,True
S. Evjen-Brostrøm,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",91.0,92.0,92.0,66.0,,,True
J. Lindekilde,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",89.0,94.0,93.0,71.0,,,True
J. Lindekilde,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",89.0,94.0,87.0,74.0,,,True
P. Langhoff,Lyngby U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",64.0,72.0,88.0,70.0,,,True
W. Steindorsson,Lyngby U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",73.0,70.0,90.0,70.0,,,True
K. Tran,Lyngby U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",52.0,10.0,84.0,25.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",89.0,14.0,,,95.0,25.0,True
D. Kristjansson,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",53.0,22.0,85.0,48.0,,,True
Alamara Djabi,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",74.0,61.0,86.0,44.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",73.0,8.0,,,94.0,27.0,True
J. Lindekilde,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",92.0,4.0,96.0,26.0,,,True
D. Kristjansson,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",79.0,23.0,87.0,29.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",74.0,5.0,,,96.0,34.0,True
M. Melin,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",62.0,81.0,90.0,64.0,,,True
C. Jørgensen,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",75.0,74.0,92.0,31.0,,,True
Alamara Djabi,Midtjylland U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",76.0,35.0,87.0,25.0,,,True
E. Chambo,Lyngby U19,"Lyngby U19 - Midtjylland U19, 0 - 3","September 16, 2023 at 1:00:00 PM GMT+2",76.0,84.0,,,84.0,65.0,True
M. McCoy,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",93.0,88.0,90.0,72.0,,,True
V. Grymer,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",82.0,17.0,86.0,27.0,,,True
M. Andersen,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",87.0,89.0,,,97.0,72.0,True
V. Grymer,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",89.0,13.0,92.0,28.0,,,True
J. Agyekum,Brøndby U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",83.0,18.0,,,92.0,30.0,True
B. Kvist,Brøndby U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",83.0,88.0,97.0,78.0,,,True
M. Andersen,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",81.0,58.0,89.0,69.0,,,True
W. Martin,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",77.0,31.0,,,90.0,28.0,True
J. Agyekum,Brøndby U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",80.0,27.0,,,88.0,27.0,True
N. Lassen,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",64.0,86.0,87.0,77.0,,,True
N. Juul-Sandberg,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",79.0,28.0,89.0,77.0,,,True
M. Grosso,Brøndby U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",80.0,28.0,85.0,44.0,,,True
S. Jørgensen,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",80.0,71.0,,,99.0,76.0,True
N. Juul-Sandberg,OB U19,"OB U19 - Brøndby U19, 3 - 3 (P)","September 16, 2023 at 12:30:00 PM GMT+2",78.0,6.0,,,88.0,24.0,True
F. Flaskager,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",80.0,75.0,,,97.0,71.0,True
M. Themsen,Randers U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",71.0,29.0,,,85.0,21.0,True
W. Køhler Simonsen,Randers U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",62.0,89.0,97.0,73.0,,,True
M. Nykjær,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",71.0,44.0,90.0,69.0,,,True
M. Themsen,Randers U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",89.0,15.0,,,87.0,33.0,True
M. Albæk,Randers U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",80.0,67.0,91.0,64.0,,,True
N. Krogh,Randers U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",80.0,67.0,,,87.0,72.0,True
M. Udengaard,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",86.0,12.0,89.0,35.0,,,True
M. Udengaard,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",80.0,19.0,93.0,60.0,,,True
A. Klaster,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",49.0,93.0,85.0,48.0,,,True
M. Themsen,Randers U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",74.0,34.0,88.0,31.0,,,True
M. Nykjær,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",75.0,26.0,97.0,34.0,,,True
N. Sønderby,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",95.0,17.0,84.0,31.0,,,True
T. Laursen,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",73.0,58.0,91.0,20.0,,,True
M. Nykjær,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",83.0,12.0,94.0,27.0,,,True
M. Albæk,Randers U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",56.0,49.0,87.0,81.0,,,True
F. Flaskager,Vejle U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",76.0,11.0,,,98.0,29.0,True
C. Andersen,Randers U19,"Randers U19 - Vejle U19, 2 - 1","September 16, 2023 at 1:00:00 PM GMT+2",71.0,8.0,95.0,26.0,,,True
M. Rasmussen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",78.0,9.0,90.0,25.0,,,True
N. Vestergaard,Horsens U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",90.0,90.0,90.0,75.0,,,True
A. Bøndergaard,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",80.0,16.0,,,95.0,22.0,True
M. Rasmussen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",77.0,14.0,87.0,29.0,,,True
A. Nehme,Horsens U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",74.0,44.0,,,91.0,31.0,True
N. Vestergaard,Horsens U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",97.0,86.0,88.0,75.0,,,True
E. Rosenberg,Horsens U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",56.0,96.0,88.0,69.0,,,True
M. Bøttker,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",77.0,52.0,88.0,59.0,,,True
O. Bjørnskov,Horsens U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",78.0,17.0,89.0,42.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",77.0,47.0,90.0,78.0,,,True
O. Bjørnskov,Horsens U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",78.0,36.0,87.0,66.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",72.0,38.0,,,91.0,28.0,True
S. Jensen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",79.0,9.0,91.0,53.0,,,True
M. Bøttker,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",72.0,43.0,91.0,34.0,,,True
S. Jensen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",89.0,16.0,93.0,31.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",77.0,33.0,92.0,31.0,,,True
S. Laustsen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",68.0,20.0,92.0,20.0,,,True
S. Biller Mikkelsen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",74.0,18.0,,,87.0,38.0,True
S. Biller Mikkelsen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",79.0,62.0,88.0,79.0,,,True
S. Jensen,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",80.0,34.0,,,88.0,37.0,True
O. Steinicke,Silkeborg U19,"Horsens U19 - Silkeborg U19, 3 - 3","November 18, 2023 at 12:30:00 PM GMT+1",74.0,66.0,,,88.0,57.0,True
E. Ampofoh Amankwah,AaB U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",71.0,26.0,,,85.0,39.0,True
V. Berthelsen,Nordsjælland U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",80.0,60.0,89.0,67.0,,,True
J. Valtteri Lähteenmäki,Nordsjælland U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",76.0,77.0,87.0,74.0,,,True
A. Mohammed,Nordsjælland U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",82.0,73.0,,,87.0,58.0,True
J. Valtteri Lähteenmäki,Nordsjælland U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",75.0,69.0,89.0,27.0,,,True
J. Valtteri Lähteenmäki,Nordsjælland U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",62.0,85.0,85.0,31.0,,,True
A. Álvarez Pérez,AaB U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",64.0,73.0,86.0,72.0,,,True
A. Diagne,AaB U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",49.0,46.0,,,92.0,29.0,True
F. Ørskov Søndenbroe,Nordsjælland U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",56.0,65.0,88.0,24.0,,,True
V. Berthelsen,Nordsjælland U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",64.0,69.0,87.0,46.0,,,True
J. Valtteri Lähteenmäki,Nordsjælland U19,"AaB U19 - Nordsjælland U19, 1 - 1 (P)","May 18, 2024 at 1:00:00 PM GMT+2",86.0,18.0,89.0,53.0,,,True
J. Kirkel,Horsens U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",65.0,90.0,89.0,75.0,,,True
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",74.0,60.0,89.0,71.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",89.0,11.0,90.0,32.0,,,True
S. Iheanacho,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",78.0,69.0,,,93.0,54.0,True
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",77.0,48.0,91.0,27.0,,,True
D. Kristjansson,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",79.0,15.0,,,92.0,21.0,True
Alamara Djabi,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",66.0,62.0,86.0,81.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",80.0,35.0,,,90.0,33.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",81.0,16.0,91.0,32.0,,,True
S. Evjen-Brostrøm,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",86.0,85.0,90.0,56.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",89.0,12.0,,,86.0,27.0,True
N. Klausen,Horsens U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",77.0,7.0,93.0,30.0,,,True
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",68.0,59.0,90.0,27.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",70.0,30.0,,,96.0,34.0,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",90.0,10.0,85.0,20.0,,,True
D. Kristjansson,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",80.0,30.0,88.0,36.0,,,True
M. Kruger-Johnsen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",91.0,11.0,,,89.0,35.0,True
C. Jørgensen,Midtjylland U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",89.0,92.0,90.0,38.0,,,True
S. Albrecht Grabow,Horsens U19,"Midtjylland U19 - Horsens U19, 3 - 1","September 23, 2023 at 1:30:00 PM GMT+2",84.0,82.0,,,84.0,65.0,True
